Price per carat,Clarity,Colour,CO,Month,Year,Size
6540.75,VS,E-F,E-F,Feb,2020,1.01-1.09
4780.75,SI,E-F,E-F,Feb,2020,1.01-1.09
3337.5,I1,E-F,E-F,Feb,2020,1.01-1.09
5529.5,VVS,G-I,G-I,Feb,2020,1.01-1.09
5212.083333,VS,G-I,G-I,Feb,2020,1.01-1.09
4084.5,SI,G-I,G-I,Feb,2020,1.01-1.09
2844,I1,G-I,G-I,Feb,2020,1.01-1.09
3022.25,VVS,L-M,J-M,Feb,2020,1.01-1.09
2841.5,VS,L-M,J-M,Feb,2020,1.01-1.09
2433.75,SI,L-M,J-M,Feb,2020,1.01-1.09
2048,I1,L-M,J-M,Feb,2020,1.01-1.09
10305.5,VVS,E-F,E-F,Feb,2020,1.5-1.69
8535.5,VS,E-F,E-F,Feb,2020,1.5-1.69
6037.5,SI,E-F,E-F,Feb,2020,1.5-1.69
3535,I1,E-F,E-F,Feb,2020,1.5-1.69
7157,VVS,G-I,G-I,Feb,2020,1.5-1.69
6516.666667,VS,G-I,G-I,Feb,2020,1.5-1.69
5221.666667,SI,G-I,G-I,Feb,2020,1.5-1.69
3288.333333,I1,G-I,G-I,Feb,2020,1.5-1.69
3347.625,VVS,L-M,J-M,Feb,2020,1.5-1.69
3163.25,VS,L-M,J-M,Feb,2020,1.5-1.69
2742,SI,L-M,J-M,Feb,2020,1.5-1.69
2088,I1,L-M,J-M,Feb,2020,1.5-1.69
15620,VVS,E-F,E-F,Feb,2020,2.01-2.09
12317.5,VS,E-F,E-F,Feb,2020,2.01-2.09
8010,SI,E-F,E-F,Feb,2020,2.01-2.09
4518,I1,E-F,E-F,Feb,2020,2.01-2.09
10423.33333,VVS,G-I,G-I,Feb,2020,2.01-2.09
8889.333333,VS,G-I,G-I,Feb,2020,2.01-2.09
6700.833333,SI,G-I,G-I,Feb,2020,2.01-2.09
4109.333333,I1,G-I,G-I,Feb,2020,2.01-2.09
4602.25,VVS,L-M,J-M,Feb,2020,2.01-2.09
4245,VS,L-M,J-M,Feb,2020,2.01-2.09
3602.75,SI,L-M,J-M,Feb,2020,2.01-2.09
2664,I1,L-M,J-M,Feb,2020,2.01-2.09
3755.125,VVS,J-K,J-M,Feb,2020,1.01-1.09
3605,VS,J-K,J-M,Feb,2020,1.01-1.09
3160.5,SI,J-K,J-M,Feb,2020,1.01-1.09
2336,I1,J-K,J-M,Feb,2020,1.01-1.09
4598.5,VVS,J-K,J-M,Feb,2020,1.5-1.69
4354.5,VS,J-K,J-M,Feb,2020,1.5-1.69
3756.5,SI,J-K,J-M,Feb,2020,1.5-1.69
2593,I1,J-K,J-M,Feb,2020,1.5-1.69
6100.25,VVS,J-K,J-M,Feb,2020,2.01-2.09
5490,VS,J-K,J-M,Feb,2020,2.01-2.09
4663.5,SI,J-K,J-M,Feb,2020,2.01-2.09
3478.5,I1,J-K,J-M,Feb,2020,2.01-2.09
7641.25,VVS,E-F,E-F,Mar,2020,1.01-1.09
6540.75,VS,E-F,E-F,Mar,2020,1.01-1.09
4764.75,SI,E-F,E-F,Mar,2020,1.01-1.09
3337.5,I1,E-F,E-F,Mar,2020,1.01-1.09
5529.5,VVS,G-I,G-I,Mar,2020,1.01-1.09
5212.083333,VS,G-I,G-I,Mar,2020,1.01-1.09
4073.166667,SI,G-I,G-I,Mar,2020,1.01-1.09
2844,I1,G-I,G-I,Mar,2020,1.01-1.09
3022.25,VVS,L-M,J-M,Mar,2020,1.01-1.09
2841.5,VS,L-M,J-M,Mar,2020,1.01-1.09
2433.75,SI,L-M,J-M,Mar,2020,1.01-1.09
2048,I1,L-M,J-M,Mar,2020,1.01-1.09
10305.5,VVS,E-F,E-F,Mar,2020,1.5-1.69
8535.5,VS,E-F,E-F,Mar,2020,1.5-1.69
6037.5,SI,E-F,E-F,Mar,2020,1.5-1.69
3535,I1,E-F,E-F,Mar,2020,1.5-1.69
7157,VVS,G-I,G-I,Mar,2020,1.5-1.69
6516.666667,VS,G-I,G-I,Mar,2020,1.5-1.69
5216.75,SI,G-I,G-I,Mar,2020,1.5-1.69
3288.333333,I1,G-I,G-I,Mar,2020,1.5-1.69
3347.625,VVS,L-M,J-M,Mar,2020,1.5-1.69
3163.25,VS,L-M,J-M,Mar,2020,1.5-1.69
2742,SI,L-M,J-M,Mar,2020,1.5-1.69
2088,I1,L-M,J-M,Mar,2020,1.5-1.69
15620,VVS,E-F,E-F,Mar,2020,2.01-2.09
12317.5,VS,E-F,E-F,Mar,2020,2.01-2.09
8010,SI,E-F,E-F,Mar,2020,2.01-2.09
4518,I1,E-F,E-F,Mar,2020,2.01-2.09
10423.33333,VVS,G-I,G-I,Mar,2020,2.01-2.09
8889.333333,VS,G-I,G-I,Mar,2020,2.01-2.09
6700.833333,SI,G-I,G-I,Mar,2020,2.01-2.09
4109.333333,I1,G-I,G-I,Mar,2020,2.01-2.09
4602.25,VVS,L-M,J-M,Mar,2020,2.01-2.09
4245,VS,L-M,J-M,Mar,2020,2.01-2.09
3602.75,SI,L-M,J-M,Mar,2020,2.01-2.09
2664,I1,L-M,J-M,Mar,2020,2.01-2.09
3755.125,VVS,J-K,J-M,Mar,2020,1.01-1.09
3605,VS,J-K,J-M,Mar,2020,1.01-1.09
3160.5,SI,J-K,J-M,Mar,2020,1.01-1.09
2336,I1,J-K,J-M,Mar,2020,1.01-1.09
4598.5,VVS,J-K,J-M,Mar,2020,1.5-1.69
4354.5,VS,J-K,J-M,Mar,2020,1.5-1.69
3750,SI,J-K,J-M,Mar,2020,1.5-1.69
2593,I1,J-K,J-M,Mar,2020,1.5-1.69
6100.25,VVS,J-K,J-M,Mar,2020,2.01-2.09
5490,VS,J-K,J-M,Mar,2020,2.01-2.09
4663.5,SI,J-K,J-M,Mar,2020,2.01-2.09
3478.5,I1,J-K,J-M,Mar,2020,2.01-2.09
7314.5,VVS,E-F,E-F,Apr,2020,1.01-1.09
6219.75,VS,E-F,E-F,Apr,2020,1.01-1.09
4624.875,SI,E-F,E-F,Apr,2020,1.01-1.09
3003.5,I1,E-F,E-F,Apr,2020,1.01-1.09
5334.833333,VVS,G-I,G-I,Apr,2020,1.01-1.09
4949.166667,VS,G-I,G-I,Apr,2020,1.01-1.09
3955.75,SI,G-I,G-I,Apr,2020,1.01-1.09
2640.333333,I1,G-I,G-I,Apr,2020,1.01-1.09
2885.25,VVS,L-M,J-M,Apr,2020,1.01-1.09
2704.5,VS,L-M,J-M,Apr,2020,1.01-1.09
2327,SI,L-M,J-M,Apr,2020,1.01-1.09
1925,I1,L-M,J-M,Apr,2020,1.01-1.09
10020.125,VVS,E-F,E-F,Apr,2020,1.5-1.69
8163.75,VS,E-F,E-F,Apr,2020,1.5-1.69
5875.625,SI,E-F,E-F,Apr,2020,1.5-1.69
3610.75,I1,E-F,E-F,Apr,2020,1.5-1.69
6933.5,VVS,G-I,G-I,Apr,2020,1.5-1.69
6241.416667,VS,G-I,G-I,Apr,2020,1.5-1.69
5148.333333,SI,G-I,G-I,Apr,2020,1.5-1.69
3393.666667,I1,G-I,G-I,Apr,2020,1.5-1.69
3302.75,VVS,L-M,J-M,Apr,2020,1.5-1.69
3048.5,VS,L-M,J-M,Apr,2020,1.5-1.69
2683.75,SI,L-M,J-M,Apr,2020,1.5-1.69
2160,I1,L-M,J-M,Apr,2020,1.5-1.69
14703.75,VVS,E-F,E-F,Apr,2020,2.01-2.09
11500,VS,E-F,E-F,Apr,2020,2.01-2.09
7773.125,SI,E-F,E-F,Apr,2020,2.01-2.09
4550,I1,E-F,E-F,Apr,2020,2.01-2.09
9929.166667,VVS,G-I,G-I,Apr,2020,2.01-2.09
8583.833333,VS,G-I,G-I,Apr,2020,2.01-2.09
6615.583333,SI,G-I,G-I,Apr,2020,2.01-2.09
4125,I1,G-I,G-I,Apr,2020,2.01-2.09
4536.75,VVS,L-M,J-M,Apr,2020,2.01-2.09
4124.375,VS,L-M,J-M,Apr,2020,2.01-2.09
3464.125,SI,L-M,J-M,Apr,2020,2.01-2.09
2590,I1,L-M,J-M,Apr,2020,2.01-2.09
3639.75,VVS,J-K,J-M,Apr,2020,1.01-1.09
3476.25,VS,J-K,J-M,Apr,2020,1.01-1.09
3024.5,SI,J-K,J-M,Apr,2020,1.01-1.09
2223.5,I1,J-K,J-M,Apr,2020,1.01-1.09
4531.25,VVS,J-K,J-M,Apr,2020,1.5-1.69
4261.875,VS,J-K,J-M,Apr,2020,1.5-1.69
3710.5,SI,J-K,J-M,Apr,2020,1.5-1.69
2666,I1,J-K,J-M,Apr,2020,1.5-1.69
6126.375,VVS,J-K,J-M,Apr,2020,2.01-2.09
5428.75,VS,J-K,J-M,Apr,2020,2.01-2.09
4634.25,SI,J-K,J-M,Apr,2020,2.01-2.09
3408,I1,J-K,J-M,Apr,2020,2.01-2.09
7314.5,VVS,E-F,E-F,May,2020,1.01-1.09
6219.75,VS,E-F,E-F,May,2020,1.01-1.09
4624.875,SI,E-F,E-F,May,2020,1.01-1.09
3003.5,I1,E-F,E-F,May,2020,1.01-1.09
5334.833333,VVS,G-I,G-I,May,2020,1.01-1.09
4949.166667,VS,G-I,G-I,May,2020,1.01-1.09
3955.75,SI,G-I,G-I,May,2020,1.01-1.09
2640.333333,I1,G-I,G-I,May,2020,1.01-1.09
2885.25,VVS,L-M,J-M,May,2020,1.01-1.09
2704.5,VS,L-M,J-M,May,2020,1.01-1.09
2327,SI,L-M,J-M,May,2020,1.01-1.09
1925,I1,L-M,J-M,May,2020,1.01-1.09
10020.125,VVS,E-F,E-F,May,2020,1.5-1.69
8163.75,VS,E-F,E-F,May,2020,1.5-1.69
5875.625,SI,E-F,E-F,May,2020,1.5-1.69
3610.75,I1,E-F,E-F,May,2020,1.5-1.69
6933.5,VVS,G-I,G-I,May,2020,1.5-1.69
6241.416667,VS,G-I,G-I,May,2020,1.5-1.69
5148.333333,SI,G-I,G-I,May,2020,1.5-1.69
3393.666667,I1,G-I,G-I,May,2020,1.5-1.69
3302.75,VVS,L-M,J-M,May,2020,1.5-1.69
3048.5,VS,L-M,J-M,May,2020,1.5-1.69
2683.75,SI,L-M,J-M,May,2020,1.5-1.69
2160,I1,L-M,J-M,May,2020,1.5-1.69
14703.75,VVS,E-F,E-F,May,2020,2.01-2.09
11500,VS,E-F,E-F,May,2020,2.01-2.09
7773.125,SI,E-F,E-F,May,2020,2.01-2.09
4550,I1,E-F,E-F,May,2020,2.01-2.09
9929.166667,VVS,G-I,G-I,May,2020,2.01-2.09
8583.833333,VS,G-I,G-I,May,2020,2.01-2.09
6615.583333,SI,G-I,G-I,May,2020,2.01-2.09
4125,I1,G-I,G-I,May,2020,2.01-2.09
4536.75,VVS,L-M,J-M,May,2020,2.01-2.09
4124.375,VS,L-M,J-M,May,2020,2.01-2.09
3464.125,SI,L-M,J-M,May,2020,2.01-2.09
2590,I1,L-M,J-M,May,2020,2.01-2.09
3639.75,VVS,J-K,J-M,May,2020,1.01-1.09
3476.25,VS,J-K,J-M,May,2020,1.01-1.09
3024.5,SI,J-K,J-M,May,2020,1.01-1.09
2223.5,I1,J-K,J-M,May,2020,1.01-1.09
4531.25,VVS,J-K,J-M,May,2020,1.5-1.69
4261.875,VS,J-K,J-M,May,2020,1.5-1.69
3710.5,SI,J-K,J-M,May,2020,1.5-1.69
2666,I1,J-K,J-M,May,2020,1.5-1.69
6126.375,VVS,J-K,J-M,May,2020,2.01-2.09
5428.75,VS,J-K,J-M,May,2020,2.01-2.09
4634.25,SI,J-K,J-M,May,2020,2.01-2.09
3408,I1,J-K,J-M,May,2020,2.01-2.09
7163.625,VVS,E-F,E-F,Jun,2020,1.01-1.09
6021.75,VS,E-F,E-F,Jun,2020,1.01-1.09
4558,SI,E-F,E-F,Jun,2020,1.01-1.09
2992.5,I1,E-F,E-F,Jun,2020,1.01-1.09
5234.083333,VVS,G-I,G-I,Jun,2020,1.01-1.09
4830.166667,VS,G-I,G-I,Jun,2020,1.01-1.09
3913.416667,SI,G-I,G-I,Jun,2020,1.01-1.09
2640.333333,I1,G-I,G-I,Jun,2020,1.01-1.09
2842.5,VVS,L-M,J-M,Jun,2020,1.01-1.09
2659.625,VS,L-M,J-M,Jun,2020,1.01-1.09
2292.75,SI,L-M,J-M,Jun,2020,1.01-1.09
1925,I1,L-M,J-M,Jun,2020,1.01-1.09
9913.625,VVS,E-F,E-F,Jun,2020,1.5-1.69
8063.5,VS,E-F,E-F,Jun,2020,1.5-1.69
5795.625,SI,E-F,E-F,Jun,2020,1.5-1.69
3610.75,I1,E-F,E-F,Jun,2020,1.5-1.69
6831.666667,VVS,G-I,G-I,Jun,2020,1.5-1.69
6170.666667,VS,G-I,G-I,Jun,2020,1.5-1.69
5043.083333,SI,G-I,G-I,Jun,2020,1.5-1.69
3393.666667,I1,G-I,G-I,Jun,2020,1.5-1.69
3289.5,VVS,L-M,J-M,Jun,2020,1.5-1.69
2986.5,VS,L-M,J-M,Jun,2020,1.5-1.69
2663.25,SI,L-M,J-M,Jun,2020,1.5-1.69
2160,I1,L-M,J-M,Jun,2020,1.5-1.69
14490.625,VVS,E-F,E-F,Jun,2020,2.01-2.09
11131.25,VS,E-F,E-F,Jun,2020,2.01-2.09
7641.25,SI,E-F,E-F,Jun,2020,2.01-2.09
4550,I1,E-F,E-F,Jun,2020,2.01-2.09
9844.166667,VVS,G-I,G-I,Jun,2020,2.01-2.09
8382.25,VS,G-I,G-I,Jun,2020,2.01-2.09
6527.083333,SI,G-I,G-I,Jun,2020,2.01-2.09
4125,I1,G-I,G-I,Jun,2020,2.01-2.09
4523,VVS,L-M,J-M,Jun,2020,2.01-2.09
4021.25,VS,L-M,J-M,Jun,2020,2.01-2.09
3419.25,SI,L-M,J-M,Jun,2020,2.01-2.09
2590,I1,L-M,J-M,Jun,2020,2.01-2.09
3572,VVS,J-K,J-M,Jun,2020,1.01-1.09
3401.25,VS,J-K,J-M,Jun,2020,1.01-1.09
2970.875,SI,J-K,J-M,Jun,2020,1.01-1.09
2223.5,I1,J-K,J-M,Jun,2020,1.01-1.09
4478.75,VVS,J-K,J-M,Jun,2020,1.5-1.69
4184.125,VS,J-K,J-M,Jun,2020,1.5-1.69
3702.5,SI,J-K,J-M,Jun,2020,1.5-1.69
2666,I1,J-K,J-M,Jun,2020,1.5-1.69
6070.125,VVS,J-K,J-M,Jun,2020,2.01-2.09
5378.125,VS,J-K,J-M,Jun,2020,2.01-2.09
4582.25,SI,J-K,J-M,Jun,2020,2.01-2.09
3408,I1,J-K,J-M,Jun,2020,2.01-2.09
6743,VVS,E-F,E-F,Jul,2020,1.01-1.09
5766.75,VS,E-F,E-F,Jul,2020,1.01-1.09
4494,SI,E-F,E-F,Jul,2020,1.01-1.09
2991.25,I1,E-F,E-F,Jul,2020,1.01-1.09
5020.083333,VVS,G-I,G-I,Jul,2020,1.01-1.09
4706.833333,VS,G-I,G-I,Jul,2020,1.01-1.09
3856.416667,SI,G-I,G-I,Jul,2020,1.01-1.09
2637.666667,I1,G-I,G-I,Jul,2020,1.01-1.09
2738.75,VVS,L-M,J-M,Jul,2020,1.01-1.09
2576.25,VS,L-M,J-M,Jul,2020,1.01-1.09
2254.875,SI,L-M,J-M,Jul,2020,1.01-1.09
1924.5,I1,L-M,J-M,Jul,2020,1.01-1.09
9454.5,VVS,E-F,E-F,Jul,2020,1.5-1.69
7935.875,VS,E-F,E-F,Jul,2020,1.5-1.69
5806.5,SI,E-F,E-F,Jul,2020,1.5-1.69
3613.25,I1,E-F,E-F,Jul,2020,1.5-1.69
6639.666667,VVS,G-I,G-I,Jul,2020,1.5-1.69
5998.25,VS,G-I,G-I,Jul,2020,1.5-1.69
5047.166667,SI,G-I,G-I,Jul,2020,1.5-1.69
3397.666667,I1,G-I,G-I,Jul,2020,1.5-1.69
3219.5,VVS,L-M,J-M,Jul,2020,1.5-1.69
2936.75,VS,L-M,J-M,Jul,2020,1.5-1.69
2625,SI,L-M,J-M,Jul,2020,1.5-1.69
2176.5,I1,L-M,J-M,Jul,2020,1.5-1.69
14291.875,VVS,E-F,E-F,Jul,2020,2.01-2.09
10942.5,VS,E-F,E-F,Jul,2020,2.01-2.09
7574.375,SI,E-F,E-F,Jul,2020,2.01-2.09
4537.75,I1,E-F,E-F,Jul,2020,2.01-2.09
9615.416667,VVS,G-I,G-I,Jul,2020,2.01-2.09
8171.25,VS,G-I,G-I,Jul,2020,2.01-2.09
6351.5,SI,G-I,G-I,Jul,2020,2.01-2.09
4180.166667,I1,G-I,G-I,Jul,2020,2.01-2.09
4434.75,VVS,L-M,J-M,Jul,2020,2.01-2.09
3968,VS,L-M,J-M,Jul,2020,2.01-2.09
3381.375,SI,L-M,J-M,Jul,2020,2.01-2.09
2701.5,I1,L-M,J-M,Jul,2020,2.01-2.09
3430.25,VVS,J-K,J-M,Jul,2020,1.01-1.09
3295,VS,J-K,J-M,Jul,2020,1.01-1.09
2934.25,SI,J-K,J-M,Jul,2020,1.01-1.09
2219.5,I1,J-K,J-M,Jul,2020,1.01-1.09
4368,VVS,J-K,J-M,Jul,2020,1.5-1.69
4115.125,VS,J-K,J-M,Jul,2020,1.5-1.69
3651.625,SI,J-K,J-M,Jul,2020,1.5-1.69
2688,I1,J-K,J-M,Jul,2020,1.5-1.69
5814.75,VVS,J-K,J-M,Jul,2020,2.01-2.09
5187.5,VS,J-K,J-M,Jul,2020,2.01-2.09
4521.25,SI,J-K,J-M,Jul,2020,2.01-2.09
3450,I1,J-K,J-M,Jul,2020,2.01-2.09
6769.5,VVS,E-F,E-F,Aug,2020,1.01-1.09
5755,VS,E-F,E-F,Aug,2020,1.01-1.09
4359.75,SI,E-F,E-F,Aug,2020,1.01-1.09
2970.25,I1,E-F,E-F,Aug,2020,1.01-1.09
4989.583333,VVS,G-I,G-I,Aug,2020,1.01-1.09
4604.333333,VS,G-I,G-I,Aug,2020,1.01-1.09
3778.5,SI,G-I,G-I,Aug,2020,1.01-1.09
2603,I1,G-I,G-I,Aug,2020,1.01-1.09
2702.5,VVS,L-M,J-M,Aug,2020,1.01-1.09
2473.375,VS,L-M,J-M,Aug,2020,1.01-1.09
2222.25,SI,L-M,J-M,Aug,2020,1.01-1.09
1899,I1,L-M,J-M,Aug,2020,1.01-1.09
9508.5,VVS,E-F,E-F,Aug,2020,1.5-1.69
7783.875,VS,E-F,E-F,Aug,2020,1.5-1.69
5710.125,SI,E-F,E-F,Aug,2020,1.5-1.69
3625.5,I1,E-F,E-F,Aug,2020,1.5-1.69
6619.25,VVS,G-I,G-I,Aug,2020,1.5-1.69
5928.416667,VS,G-I,G-I,Aug,2020,1.5-1.69
4936.833333,SI,G-I,G-I,Aug,2020,1.5-1.69
3368.666667,I1,G-I,G-I,Aug,2020,1.5-1.69
3145.125,VVS,L-M,J-M,Aug,2020,1.5-1.69
2784.875,VS,L-M,J-M,Aug,2020,1.5-1.69
2585.5,SI,L-M,J-M,Aug,2020,1.5-1.69
2162.5,I1,L-M,J-M,Aug,2020,1.5-1.69
14317.5,VVS,E-F,E-F,Aug,2020,2.01-2.09
10900,VS,E-F,E-F,Aug,2020,2.01-2.09
7509.375,SI,E-F,E-F,Aug,2020,2.01-2.09
4568,I1,E-F,E-F,Aug,2020,2.01-2.09
9562.916667,VVS,G-I,G-I,Aug,2020,2.01-2.09
8106.25,VS,G-I,G-I,Aug,2020,2.01-2.09
6280.916667,SI,G-I,G-I,Aug,2020,2.01-2.09
4179,I1,G-I,G-I,Aug,2020,2.01-2.09
4356.375,VVS,L-M,J-M,Aug,2020,2.01-2.09
3827.125,VS,L-M,J-M,Aug,2020,2.01-2.09
3292.875,SI,L-M,J-M,Aug,2020,2.01-2.09
2693.5,I1,L-M,J-M,Aug,2020,2.01-2.09
3421.75,VVS,J-K,J-M,Aug,2020,1.01-1.09
3193.875,VS,J-K,J-M,Aug,2020,1.01-1.09
2854.375,SI,J-K,J-M,Aug,2020,1.01-1.09
2182.25,I1,J-K,J-M,Aug,2020,1.01-1.09
4343,VVS,J-K,J-M,Aug,2020,1.5-1.69
3989.75,VS,J-K,J-M,Aug,2020,1.5-1.69
3571.875,SI,J-K,J-M,Aug,2020,1.5-1.69
2688,I1,J-K,J-M,Aug,2020,1.5-1.69
5805.375,VVS,J-K,J-M,Aug,2020,2.01-2.09
5097.5,VS,J-K,J-M,Aug,2020,2.01-2.09
4434,SI,J-K,J-M,Aug,2020,2.01-2.09
3461.75,I1,J-K,J-M,Aug,2020,2.01-2.09
6978.5,VVS,E-F,E-F,Sep,2020,1.01-1.09
5893,VS,E-F,E-F,Sep,2020,1.01-1.09
4352,SI,E-F,E-F,Sep,2020,1.01-1.09
2949.75,I1,E-F,E-F,Sep,2020,1.01-1.09
5069,VVS,G-I,G-I,Sep,2020,1.01-1.09
4769.416667,VS,G-I,G-I,Sep,2020,1.01-1.09
3774.416667,SI,G-I,G-I,Sep,2020,1.01-1.09
2573.166667,I1,G-I,G-I,Sep,2020,1.01-1.09
2687.75,VVS,L-M,J-M,Sep,2020,1.01-1.09
2447,VS,L-M,J-M,Sep,2020,1.01-1.09
2166.75,SI,L-M,J-M,Sep,2020,1.01-1.09
1873.5,I1,L-M,J-M,Sep,2020,1.01-1.09
9581.125,VVS,E-F,E-F,Sep,2020,1.5-1.69
7798.75,VS,E-F,E-F,Sep,2020,1.5-1.69
5686.125,SI,E-F,E-F,Sep,2020,1.5-1.69
3713.25,I1,E-F,E-F,Sep,2020,1.5-1.69
6647.833333,VVS,G-I,G-I,Sep,2020,1.5-1.69
6090.5,VS,G-I,G-I,Sep,2020,1.5-1.69
4974.166667,SI,G-I,G-I,Sep,2020,1.5-1.69
3415.833333,I1,G-I,G-I,Sep,2020,1.5-1.69
3123.375,VVS,L-M,J-M,Sep,2020,1.5-1.69
2784.875,VS,L-M,J-M,Sep,2020,1.5-1.69
2553.5,SI,L-M,J-M,Sep,2020,1.5-1.69
2156,I1,L-M,J-M,Sep,2020,1.5-1.69
14403.125,VVS,E-F,E-F,Sep,2020,2.01-2.09
10941.25,VS,E-F,E-F,Sep,2020,2.01-2.09
7509.375,SI,E-F,E-F,Sep,2020,2.01-2.09
4681.5,I1,E-F,E-F,Sep,2020,2.01-2.09
9562.916667,VVS,G-I,G-I,Sep,2020,2.01-2.09
8237.083333,VS,G-I,G-I,Sep,2020,2.01-2.09
6401.916667,SI,G-I,G-I,Sep,2020,2.01-2.09
4255.5,I1,G-I,G-I,Sep,2020,2.01-2.09
4341.5,VVS,L-M,J-M,Sep,2020,2.01-2.09
3806.875,VS,L-M,J-M,Sep,2020,2.01-2.09
3269.125,SI,L-M,J-M,Sep,2020,2.01-2.09
2693.5,I1,L-M,J-M,Sep,2020,2.01-2.09
3417.125,VVS,J-K,J-M,Sep,2020,1.01-1.09
3188.625,VS,J-K,J-M,Sep,2020,1.01-1.09
2839.75,SI,J-K,J-M,Sep,2020,1.01-1.09
2160,I1,J-K,J-M,Sep,2020,1.01-1.09
4335.75,VVS,J-K,J-M,Sep,2020,1.5-1.69
3983,VS,J-K,J-M,Sep,2020,1.5-1.69
3561.625,SI,J-K,J-M,Sep,2020,1.5-1.69
2694,I1,J-K,J-M,Sep,2020,1.5-1.69
5805.375,VVS,J-K,J-M,Sep,2020,2.01-2.09
5076.875,VS,J-K,J-M,Sep,2020,2.01-2.09
4459.125,SI,J-K,J-M,Sep,2020,2.01-2.09
3501,I1,J-K,J-M,Sep,2020,2.01-2.09
7251.25,VVS,E-F,E-F,Oct,2020,1.01-1.09
6148.25,VS,E-F,E-F,Oct,2020,1.01-1.09
4397,SI,E-F,E-F,Oct,2020,1.01-1.09
2949.75,I1,E-F,E-F,Oct,2020,1.01-1.09
5167.083333,VVS,G-I,G-I,Oct,2020,1.01-1.09
4847.583333,VS,G-I,G-I,Oct,2020,1.01-1.09
3790.583333,SI,G-I,G-I,Oct,2020,1.01-1.09
2573.166667,I1,G-I,G-I,Oct,2020,1.01-1.09
2673,VVS,L-M,J-M,Oct,2020,1.01-1.09
2425.5,VS,L-M,J-M,Oct,2020,1.01-1.09
2131.25,SI,L-M,J-M,Oct,2020,1.01-1.09
1873.5,I1,L-M,J-M,Oct,2020,1.01-1.09
9713.125,VVS,E-F,E-F,Oct,2020,1.5-1.69
7891.625,VS,E-F,E-F,Oct,2020,1.5-1.69
5698.375,SI,E-F,E-F,Oct,2020,1.5-1.69
3713.25,I1,E-F,E-F,Oct,2020,1.5-1.69
6667.75,VVS,G-I,G-I,Oct,2020,1.5-1.69
6058.416667,VS,G-I,G-I,Oct,2020,1.5-1.69
4968.416667,SI,G-I,G-I,Oct,2020,1.5-1.69
3415.833333,I1,G-I,G-I,Oct,2020,1.5-1.69
3117.25,VVS,L-M,J-M,Oct,2020,1.5-1.69
2774.875,VS,L-M,J-M,Oct,2020,1.5-1.69
2516.75,SI,L-M,J-M,Oct,2020,1.5-1.69
2156,I1,L-M,J-M,Oct,2020,1.5-1.69
14431.25,VVS,E-F,E-F,Oct,2020,2.01-2.09
10941.25,VS,E-F,E-F,Oct,2020,2.01-2.09
7506.875,SI,E-F,E-F,Oct,2020,2.01-2.09
4681.5,I1,E-F,E-F,Oct,2020,2.01-2.09
9573.333333,VVS,G-I,G-I,Oct,2020,2.01-2.09
8205.416667,VS,G-I,G-I,Oct,2020,2.01-2.09
6401.916667,SI,G-I,G-I,Oct,2020,2.01-2.09
4255.5,I1,G-I,G-I,Oct,2020,2.01-2.09
4310.375,VVS,L-M,J-M,Oct,2020,2.01-2.09
3765.875,VS,L-M,J-M,Oct,2020,2.01-2.09
3223.125,SI,L-M,J-M,Oct,2020,2.01-2.09
2693.5,I1,L-M,J-M,Oct,2020,2.01-2.09
3399.625,VVS,J-K,J-M,Oct,2020,1.01-1.09
3167.125,VS,J-K,J-M,Oct,2020,1.01-1.09
2809,SI,J-K,J-M,Oct,2020,1.01-1.09
2144.5,I1,J-K,J-M,Oct,2020,1.01-1.09
4320.875,VVS,J-K,J-M,Oct,2020,1.5-1.69
3969.875,VS,J-K,J-M,Oct,2020,1.5-1.69
3538.375,SI,J-K,J-M,Oct,2020,1.5-1.69
2694,I1,J-K,J-M,Oct,2020,1.5-1.69
5791.625,VVS,J-K,J-M,Oct,2020,2.01-2.09
5060,VS,J-K,J-M,Oct,2020,2.01-2.09
4426.5,SI,J-K,J-M,Oct,2020,2.01-2.09
3501,I1,J-K,J-M,Oct,2020,2.01-2.09
7588,VVS,E-F,E-F,Nov,2020,1.01-1.09
6429.5,VS,E-F,E-F,Nov,2020,1.01-1.09
4359.375,SI,E-F,E-F,Nov,2020,1.01-1.09
2949.75,I1,E-F,E-F,Nov,2020,1.01-1.09
5244.666667,VVS,G-I,G-I,Nov,2020,1.01-1.09
4901.666667,VS,G-I,G-I,Nov,2020,1.01-1.09
3821.666667,SI,G-I,G-I,Nov,2020,1.01-1.09
2573.166667,I1,G-I,G-I,Nov,2020,1.01-1.09
2632.5,VVS,L-M,J-M,Nov,2020,1.01-1.09
2380.25,VS,L-M,J-M,Nov,2020,1.01-1.09
2080,SI,L-M,J-M,Nov,2020,1.01-1.09
1873.5,I1,L-M,J-M,Nov,2020,1.01-1.09
9750.875,VVS,E-F,E-F,Nov,2020,1.5-1.69
7876.375,VS,E-F,E-F,Nov,2020,1.5-1.69
5689,SI,E-F,E-F,Nov,2020,1.5-1.69
3713.25,I1,E-F,E-F,Nov,2020,1.5-1.69
6679.75,VVS,G-I,G-I,Nov,2020,1.5-1.69
6072.166667,VS,G-I,G-I,Nov,2020,1.5-1.69
4972,SI,G-I,G-I,Nov,2020,1.5-1.69
3415.833333,I1,G-I,G-I,Nov,2020,1.5-1.69
3117.25,VVS,L-M,J-M,Nov,2020,1.5-1.69
2774.875,VS,L-M,J-M,Nov,2020,1.5-1.69
